Team,Sport,Age,x
Tajikistan,Athletics,25.0,-1975.0
Tajikistan,Boxing,23.153846153846153,-1976.8461538461538
Tajikistan,Diving,17.5,-1982.5
Tajikistan,Judo,25.142857142857142,-1974.857142857143
Tajikistan,Shooting,40.0,-1960.0
Tajikistan,Swimming,22.333333333333332,-1977.6666666666667
Tajikistan,Taekwondo,22.0,-1978.0
Tajikistan,Weightlifting,25.0,-1975.0
Tajikistan,Wrestling,28.363636363636363,-1971.6363636363637
Tan-Fe-Pah,Sailing,43.0,-1957.0
Tango,Sailing,43.833333333333336,-1956.1666666666667
Tantalus,Sailing,26.0,-1974.0
Tanzania,Athletics,25.04040404040404,-1974.9595959595958
Tanzania,Boxing,24.1,-1975.9
Tanzania,Hockey,27.625,-1972.375
Tanzania,Judo,20.0,-1980.0
Tanzania,Swimming,21.333333333333332,-1978.6666666666667
Tengiri,Sailing,35.5,-1964.5
Teresita,Sailing,33.666666666666664,-1966.3333333333333
Terrible,Sailing,33.5,-1966.5
Thailand,Archery,29.285714285714285,-1970.7142857142858
Thailand,Athletics,23.857142857142858,-1976.142857142857
Thailand,Badminton,24.26530612244898,-1975.734693877551
Thailand,Basketball,,
Thailand,Boxing,24.670731707317074,-1975.3292682926829
Thailand,Canoe Sprint,23.0,-1977.0
Thailand,Canoeing,26.0,-1974.0
Thailand,Cycling,22.224489795918366,-1977.7755102040817
Thailand,Cycling BMX Racing,22.0,-1978.0
Thailand,Cycling Road,33.0,-1967.0
Thailand,Diving,18.5,-1981.5
Thailand,Equestrian,29.333333333333332,-1970.6666666666667
Thailand,Equestrianism,19.5,-1980.5
Thailand,Fencing,25.105263157894736,-1974.8947368421052
Thailand,Football,21.4375,-1978.5625
Thailand,Golf,27.375,-1972.625
Thailand,Judo,24.636363636363637,-1975.3636363636363
Thailand,Rowing,28.571428571428573,-1971.4285714285713
Thailand,Sailing,28.714285714285715,-1971.2857142857142
Thailand,Shooting,31.99206349206349,-1968.0079365079366
Thailand,Swimming,19.023255813953487,-1980.9767441860465
Thailand,Table Tennis,25.11111111111111,-1974.888888888889
Thailand,Taekwondo,21.133333333333333,-1978.8666666666666
Thailand,Tennis,24.46153846153846,-1975.5384615384614
Thailand,Weightlifting,23.837209302325583,-1976.1627906976744
Thailand-1,Badminton,27.5,-1972.5
Thailand-2,Badminton,28.75,-1971.25
Thalatta,Sailing,31.0,-1969.0
Thames Rowing Club,Rowing,30.6,-1969.4
The Cloud,Sailing,37.0,-1963.0
The Gambia,Athletics,25.333333333333332,-1974.6666666666667
The Gambia,Judo,27.0,-1973.0
The Gambia,Swimming,20.0,-1980.0
Thessalonki-1,Football,,
Three Leaves,Sailing,25.0,-1975.0
Three Star Too,Sailing,45.5,-1954.5
Tichiboo,Sailing,42.0,-1958.0
Tilly,Sailing,37.666666666666664,-1962.3333333333333
Tim-Tam III,Sailing,44.333333333333336,-1955.6666666666667
Timor Leste,Athletics,24.714285714285715,-1975.2857142857142
Timor Leste,Cycling,31.0,-1969.0
Tineke,Sailing,33.0,-1967.0
Tip,Sailing,35.0,-1965.0
Titia,Sailing,45.2,-1954.8
Tlaloc,Sailing,41.0,-1959.0
Togo,Athletics,24.533333333333335,-1975.4666666666667
Togo,Boxing,24.0,-1976.0
Togo,Canoeing,26.666666666666668,-1973.3333333333333
Togo,Cycling,21.6,-1978.4
Togo,Judo,26.666666666666668,-1973.3333333333333
Togo,Rowing,21.5,-1978.5
Togo,Swimming,16.25,-1983.75
Togo,Table Tennis,26.0,-1974.0
Togo,Tennis,23.0,-1977.0
Tom Kyle,Sailing,35.333333333333336,-1964.6666666666667
Tomahawk II,Sailing,32.5,-1967.5
Tonga,Archery,26.333333333333332,-1973.6666666666667
Tonga,Athletics,23.19047619047619,-1976.8095238095239
Tonga,Boxing,23.307692307692307,-1976.6923076923076
Tonga,Judo,25.0,-1975.0
Tonga,Swimming,23.8,-1976.2
Tonga,Taekwondo,29.666666666666668,-1970.3333333333333
Tonga,Weightlifting,28.0,-1972.0
Tornade-16,Sailing,,
Tornado,Sailing,34.4,-1965.6
Toronto Argonauts,Rowing,26.16,-1973.84
Tournade-40,Sailing,,
Tramontane,Sailing,23.0,-1977.0
Trans-Mississippi Golf Association-2,Golf,28.4,-1971.6
Trickson VI,Sailing,25.6,-1974.4
Trinidad and Tobago,Athletics,24.620938628158846,-1975.379061371841
Trinidad and Tobago,Badminton,30.0,-1970.0
Trinidad and Tobago,Boxing,23.5,-1976.5
Trinidad and Tobago,Cycling,23.893617021276597,-1976.1063829787233
Trinidad and Tobago,Cycling Road,23.0,-1977.0
Trinidad and Tobago,Cycling Track,24.5,-1975.5
Trinidad and Tobago,Gymnastics,19.0,-1981.0
Trinidad and Tobago,Judo,27.5,-1972.5
Trinidad and Tobago,Rowing,41.5,-1958.5
Trinidad and Tobago,Sailing,29.333333333333332,-1970.6666666666667
Trinidad and Tobago,Shooting,37.375,-1962.625
Trinidad and Tobago,Swimming,21.763157894736842,-1978.2368421052631
Trinidad and Tobago,Table Tennis,34.0,-1966.0
Trinidad and Tobago,Taekwondo,31.5,-1968.5
Trinidad and Tobago,Weightlifting,28.25,-1971.75
Trintel II,Sailing,41.666666666666664,-1958.3333333333333
Tritons Lillois-2,Swimming,18.75,-1981.25
Tritons Lillois-2,Water Polo,19.25,-1980.75
Tu-Fri,Sailing,35.666666666666664,-1964.3333333333333
Tulilind,Sailing,30.5,-1969.5
Tunisia,Archery,28.0,-1972.0
Tunisia,Athletics,26.56578947368421,-1973.4342105263158
Tunisia,Basketball,27.416666666666668,-1972.5833333333333
Tunisia,Beach Volleyball,28.0,-1972.0
Tunisia,Boxing,24.367346938775512,-1975.6326530612246
Tunisia,Canoe Sprint,25.0,-1975.0
Tunisia,Canoeing,22.0,-1978.0
Tunisia,Cycling,25.8,-1974.2
Tunisia,Fencing,25.842105263157894,-1974.157894736842
Tunisia,Football,22.93846153846154,-1977.0615384615385
Tunisia,Gymnastics,23.0,-1977.0
Tunisia,Handball,25.40277777777778,-1974.5972222222222
Tunisia,Judo,24.414634146341463,-1975.5853658536585
Tunisia,Marathon Swimming,37.0,-1963.0
Tunisia,Modern Pentathlon,23.666666666666668,-1976.3333333333333
Tunisia,Rowing,21.1,-1978.9
Tunisia,Sailing,25.181818181818183,-1974.8181818181818
Tunisia,Shooting,34.1,-1965.9
Tunisia,Swimming,22.09375,-1977.90625
Tunisia,Table Tennis,21.789473684210527,-1978.2105263157894
Tunisia,Taekwondo,21.333333333333332,-1978.6666666666667
Tunisia,Tennis,24.857142857142858,-1975.142857142857
Tunisia,Volleyball,24.804878048780488,-1975.1951219512196
Tunisia,Weightlifting,22.41176470588235,-1977.5882352941176
Tunisia,Wrestling,24.76923076923077,-1975.2307692307693
Turkey,Archery,24.081967213114755,-1975.9180327868853
Turkey,Art Competitions,,
Turkey,Artistic Gymnastics,22.545454545454547,-1977.4545454545455
Turkey,Athletics,25.714932126696834,-1974.2850678733032
Turkey,Badminton,23.0,-1977.0
Turkey,Basketball,25.69047619047619,-1974.3095238095239
Turkey,Boxing,22.91891891891892,-1977.081081081081
Turkey,Canoeing,28.0,-1972.0
Turkey,Cycling,23.894736842105264,-1976.1052631578948
Turkey,Cycling Road,26.5,-1973.5
Turkey,Diving,19.5,-1980.5
Turkey,Equestrianism,33.69565217391305,-1966.304347826087
Turkey,Fencing,25.625,-1974.375
Turkey,Football,24.83783783783784,-1975.162162162162
Turkey,Gymnastics,20.636363636363637,-1979.3636363636363
Turkey,Judo,25.333333333333332,-1974.6666666666667
Turkey,Karate,27.0,-1973.0
Turkey,Modern Pentathlon,21.5,-1978.5
Turkey,Rowing,29.25,-1970.75
Turkey,Sailing,27.571428571428573,-1972.4285714285713
Turkey,Shooting,33.26829268292683,-1966.7317073170732
Turkey,Swimming,20.596638655462186,-1979.4033613445379
Turkey,Table Tennis,23.5,-1976.5
Turkey,Taekwondo,24.529411764705884,-1975.4705882352941
Turkey,Tennis,26.0,-1974.0
Turkey,Volleyball,26.0,-1974.0
Turkey,Weightlifting,24.424242424242426,-1975.5757575757575
Turkey,Wrestling,25.865116279069767,-1974.1348837209302
Turkmenistan,Athletics,24.083333333333332,-1975.9166666666667
Turkmenistan,Boxing,25.571428571428573,-1974.4285714285713
Turkmenistan,Judo,24.636363636363637,-1975.3636363636363
Turkmenistan,Shooting,28.8,-1971.2
Turkmenistan,Swimming,19.545454545454547,-1980.4545454545455
Turkmenistan,Table Tennis,29.5,-1970.5
Turkmenistan,Weightlifting,24.642857142857142,-1975.357142857143
Turkmenistan,Wrestling,24.0,-1976.0
"Turnverein Vorwrts, Chicago",Gymnastics,25.0,-1975.0
"Turnverein Vorwrts, Cleveland",Gymnastics,25.333333333333332,-1974.6666666666667
Turquoise-1,Sailing,32.0,-1968.0
Turquoise-3,Sailing,32.0,-1968.0
Tutti V,Sailing,31.8,-1968.2
Tuvalu,Athletics,19.857142857142858,-1980.142857142857
Tuvalu,Weightlifting,21.0,-1979.0
Twinkle,Sailing,47.5,-1952.5
Twins II,Sailing,29.75,-1970.25
Twins VIII,Sailing,40.25,-1959.75
USFSA,Football,19.142857142857142,-1980.857142857143
Ubu,Sailing,18.5,-1981.5
Uganda,Archery,38.0,-1962.0
Uganda,Athletics,24.006134969325153,-1975.993865030675
Uganda,Badminton,26.0,-1974.0
Uganda,Boxing,22.743243243243242,-1977.2567567567567
Uganda,Cycling,,
Uganda,Hockey,27.764705882352942,-1972.235294117647
Uganda,Rowing,26.0,-1974.0
Uganda,Swimming,21.416666666666668,-1978.5833333333333
Uganda,Table Tennis,29.666666666666668,-1970.3333333333333
Uganda,Weightlifting,21.714285714285715,-1978.2857142857142
Ukraine,Archery,27.26388888888889,-1972.736111111111
Ukraine,Artistic Gymnastics,24.666666666666668,-1975.3333333333333
Ukraine,Artistic Swimming,23.3,-1976.7
Ukraine,Athletics,26.70387243735763,-1973.2961275626424
Ukraine,Badminton,26.9,-1973.1
Ukraine,Basketball,25.333333333333332,-1974.6666666666667
Ukraine,Boxing,23.770833333333332,-1976.2291666666667
Ukraine,Canoe Slalom,28.0,-1972.0
Ukraine,Canoe Sprint,25.833333333333332,-1974.1666666666667
Ukraine,Canoeing,24.126984126984127,-1975.873015873016
Ukraine,Cycling,26.306930693069308,-1973.6930693069307
Ukraine,Cycling Mountain Bike,28.0,-1972.0
Ukraine,Cycling Road,28.0,-1972.0
Ukraine,Cycling Track,29.0,-1971.0
Ukraine,Diving,22.542857142857144,-1977.4571428571428
Ukraine,Equestrian,28.5,-1971.5
Ukraine,Equestrianism,37.42307692307692,-1962.576923076923
Ukraine,Fencing,26.56,-1973.44
Ukraine,Gymnastics,20.654761904761905,-1979.345238095238
Ukraine,Handball,27.933333333333334,-1972.0666666666666
Ukraine,Judo,25.50980392156863,-1974.4901960784314
Ukraine,Karate,30.666666666666668,-1969.3333333333333
Ukraine,Marathon Swimming,23.0,-1977.0
Ukraine,Modern Pentathlon,25.875,-1974.125
Ukraine,Rhythmic Gymnastics,19.048780487804876,-1980.9512195121952
Ukraine,Rowing,28.02409638554217,-1971.9759036144578
Ukraine,Sailing,28.717391304347824,-1971.2826086956522
Ukraine,Shooting,30.472727272727273,-1969.5272727272727
Ukraine,Swimming,22.088785046728972,-1977.911214953271
Ukraine,Synchronized Swimming,24.166666666666668,-1975.8333333333333
Ukraine,Table Tennis,27.0,-1973.0
Ukraine,Taekwondo,21.0,-1979.0
Ukraine,Tennis,24.19047619047619,-1975.8095238095239
Ukraine,Trampoline Gymnastics,26.0,-1974.0
Ukraine,Trampolining,27.555555555555557,-1972.4444444444443
Ukraine,Triathlon,28.0,-1972.0
Ukraine,Volleyball,23.666666666666668,-1976.3333333333333
Ukraine,Water Polo,28.384615384615383,-1971.6153846153845
Ukraine,Weightlifting,24.392156862745097,-1975.6078431372548
Ukraine,Wrestling,26.12121212121212,-1973.878787878788
Ukraine-1,Tennis,24.25,-1975.75
Ukraine-2,Tennis,23.0,-1977.0
Umberta V,Sailing,24.0,-1976.0
Unified Team,Archery,26.833333333333332,-1973.1666666666667
Unified Team,Athletics,26.359649122807017,-1973.640350877193
Unified Team,Badminton,26.5,-1973.5
Unified Team,Basketball,26.333333333333332,-1973.6666666666667
Unified Team,Boxing,22.666666666666668,-1977.3333333333333
Unified Team,Canoeing,23.26086956521739,-1976.7391304347825
Unified Team,Cycling,22.523809523809526,-1977.4761904761904
Unified Team,Diving,19.875,-1980.125
Unified Team,Equestrianism,30.333333333333332,-1969.6666666666667
Unified Team,Fencing,24.75,-1975.25
Unified Team,Gymnastics,19.11904761904762,-1980.8809523809523
Unified Team,Handball,25.76,-1974.24
Unified Team,Hockey,27.6,-1972.4
Unified Team,Judo,23.46153846153846,-1976.5384615384614
Unified Team,Modern Pentathlon,25.0,-1975.0
Unified Team,Rhythmic Gymnastics,20.0,-1980.0
Unified Team,Rowing,26.75,-1973.25
Unified Team,Sailing,31.0,-1969.0
Unified Team,Shooting,29.464285714285715,-1970.5357142857142
Unified Team,Swimming,20.53731343283582,-1979.4626865671642
Unified Team,Synchronized Swimming,20.6,-1979.4
Unified Team,Table Tennis,24.0,-1976.0
Unified Team,Tennis,23.142857142857142,-1976.857142857143
Unified Team,Volleyball,23.95,-1976.05
Unified Team,Water Polo,25.692307692307693,-1974.3076923076924
Unified Team,Weightlifting,26.3,-1973.7
Unified Team,Wrestling,24.45,-1975.55
Unified Team-1,Table Tennis,26.5,-1973.5
Unified Team-2,Table Tennis,22.5,-1977.5
Union des Socits Franais de Sports Athletiques,Cricket,35.57142857142857,-1964.4285714285713
Union des Socits Franais de Sports Athletiques,Rugby,23.928571428571427,-1976.0714285714287
Unique,Sailing,33.333333333333336,-1966.6666666666667
United Arab Emirates,Athletics,22.153846153846153,-1977.8461538461538
United Arab Emirates,Cycling,23.0,-1977.0
United Arab Emirates,Equestrianism,22.0,-1978.0
United Arab Emirates,Football,22.5,-1977.5
United Arab Emirates,Judo,27.0,-1973.0
United Arab Emirates,Sailing,19.0,-1981.0
United Arab Emirates,Shooting,36.470588235294116,-1963.5294117647059
United Arab Emirates,Swimming,20.73076923076923,-1979.2692307692307
United Arab Emirates,Taekwondo,28.0,-1972.0
United Arab Emirates,Weightlifting,20.5,-1979.5
United Arab Republic,Athletics,,
United Arab Republic,Boxing,25.5,-1974.5
United Arab Republic,Diving,,
United Arab Republic,Equestrianism,35.5,-1964.5
United Arab Republic,Fencing,20.666666666666668,-1979.3333333333333
United Arab Republic,Football,23.6,-1976.4
United Arab Republic,Gymnastics,28.0,-1972.0
United Arab Republic,Rowing,24.5,-1975.5
United Arab Republic,Shooting,,
United Arab Republic,Water Polo,26.0,-1974.0
United Arab Republic,Weightlifting,28.8,-1971.2
United Arab Republic,Wrestling,28.333333333333332,-1971.6666666666667
United States,3x3 Basketball,26.0,-1974.0
United States,Archery,33.50617283950617,-1966.4938271604938
United States,Art Competitions,46.814595660749504,-1953.1854043392505
United States,Artistic Gymnastics,22.223880597014926,-1977.7761194029852
United States,Artistic Swimming,21.5,-1978.5
United States,Athletics,24.95671641791045,-1975.0432835820895
United States,Badminton,26.56756756756757,-1973.4324324324325
United States,Baseball,23.181818181818183,-1976.8181818181818
United States,Baseball/Softball,29.0,-1971.0
United States,Basketball,25.263013698630136,-1974.7369863013698
United States,Beach Volleyball,34.75,-1965.25
United States,Boxing,21.606177606177607,-1978.3938223938223
United States,Canoe Slalom,22.0,-1978.0
United States,Canoe Sprint,19.0,-1981.0
United States,Canoeing,27.21212121212121,-1972.7878787878788
United States,Cycling,25.03281853281853,-1974.9671814671815
United States,Cycling BMX Freestyle,23.75,-1976.25
United States,Cycling BMX Racing,26.4,-1973.6
United States,Cycling Mountain Bike,27.5,-1972.5
United States,Cycling Road,28.6,-1971.4
United States,Cycling Track,26.0,-1974.0
United States,Diving,22.55363321799308,-1977.4463667820069
United States,Equestrian,45.22727272727273,-1954.7727272727273
United States,Equestrianism,34.8962472406181,-1965.103752759382
United States,Fencing,29.23076923076923,-1970.7692307692307
United States,Figure Skating,31.2,-1968.8
United States,Football,25.06354515050167,-1974.9364548494984
United States,Golf,29.942528735632184,-1970.057471264368
United States,Gymnastics,22.887978142076502,-1977.1120218579235
United States,Handball,26.443661971830984,-1973.556338028169
United States,Hockey,26.98901098901099,-1973.010989010989
United States,Ice Hockey,26.272727272727273,-1973.7272727272727
United States,Jeu De Paume,30.5,-1969.5
United States,Judo,26.05504587155963,-1973.9449541284403
United States,Karate,28.75,-1971.25
United States,Marathon Swimming,29.333333333333332,-1970.6666666666667
United States,Modern Pentathlon,27.4,-1972.6
United States,Polo,31.25,-1968.75
United States,Rhythmic Gymnastics,18.75,-1981.25
United States,Roque,53.333333333333336,-1946.6666666666667
United States,Rowing,25.534629404617252,-1974.4653705953826
United States,Rugby,24.37142857142857,-1975.6285714285714
United States,Rugby Sevens,27.529411764705884,-1972.4705882352941
United States,Sailing,30.655172413793103,-1969.344827586207
United States,Shooting,33.09411764705882,-1966.9058823529413
United States,Skateboarding,22.583333333333332,-1977.4166666666667
United States,Softball,26.35,-1973.65
United States,Sport Climbing,21.5,-1978.5
United States,Surfing,25.5,-1974.5
United States,Swimming,21.046403712296982,-1978.953596287703
United States,Synchronized Swimming,23.806451612903224,-1976.1935483870968
United States,Table Tennis,27.119402985074625,-1972.8805970149253
United States,Taekwondo,25.2,-1974.8
United States,Tennis,26.511811023622048,-1973.4881889763778
United States,Trampoline Gymnastics,24.5,-1975.5
United States,Trampolining,21.5,-1978.5
United States,Triathlon,29.743589743589745,-1970.2564102564102
United States,Tug-Of-War,28.5,-1971.5
United States,Volleyball,26.94425087108014,-1973.0557491289198
United States,Water Polo,25.757763975155278,-1974.2422360248447
United States,Weightlifting,25.810126582278482,-1974.1898734177216
United States,Wrestling,25.70618556701031,-1974.2938144329896
United States Golf Association-3,Golf,30.3,-1969.7
United States Virgin Islands,Athletics,26.616666666666667,-1973.3833333333334
United States Virgin Islands,Boxing,21.5,-1978.5
United States Virgin Islands,Cycling,23.0,-1977.0
United States Virgin Islands,Equestrianism,25.0,-1975.0
United States Virgin Islands,Fencing,28.4,-1971.6
United States Virgin Islands,Sailing,32.104166666666664,-1967.8958333333333
United States Virgin Islands,Shooting,45.27272727272727,-1954.7272727272727
United States Virgin Islands,Swimming,19.85185185185185,-1980.148148148148
United States Virgin Islands,Weightlifting,,
United States Virgin Islands,Wrestling,20.25,-1979.75
United States-1,Beach Volleyball,31.5,-1968.5
United States-1,Canoeing,26.0,-1974.0
United States-1,Table Tennis,28.666666666666668,-1971.3333333333333
United States-1,Tennis,30.857142857142858,-1969.142857142857
United States-10,Tennis,31.0,-1969.0
United States-11,Tennis,33.0,-1967.0
United States-12,Tennis,27.0,-1973.0
United States-13,Tennis,26.5,-1973.5
United States-14,Tennis,,
United States-2,Beach Volleyball,32.291666666666664,-1967.7083333333333
United States-2,Canoeing,30.25,-1969.75
United States-2,Table Tennis,30.333333333333332,-1969.6666666666667
United States-2,Tennis,27.821428571428573,-1972.1785714285713
United States-3,Beach Volleyball,34.5,-1965.5
United States-3,Canoeing,27.5,-1972.5
United States-3,Tennis,29.0,-1971.0
United States-4,Tennis,23.0,-1977.0
United States-5,Tennis,28.5,-1971.5
United States-6,Tennis,28.0,-1972.0
United States-7,Tennis,25.0,-1975.0
United States-8,Tennis,25.5,-1974.5
United States-9,Tennis,36.0,-1964.0
United States/France,Tennis,28.5,-1971.5
United States/Great Britain,Tennis,27.25,-1972.75
Univ. of Brussels,Football,19.0,-1981.0
Unknown,Art Competitions,,
Upton Park FC,Football,23.857142857142858,-1976.142857142857
Uragan,Sailing,25.0,-1975.0
Uruguay,Art Competitions,70.16666666666667,-1929.8333333333333
Uruguay,Athletics,24.37037037037037,-1975.6296296296296
Uruguay,Basketball,24.80263157894737,-1975.1973684210527
Uruguay,Boxing,22.441176470588236,-1977.5588235294117
Uruguay,Canoeing,27.0,-1973.0
Uruguay,Cycling,24.84158415841584,-1975.1584158415842
Uruguay,Diving,17.0,-1983.0
Uruguay,Equestrianism,28.555555555555557,-1971.4444444444443
Uruguay,Fencing,31.1,-1968.9
Uruguay,Football,24.574468085106382,-1975.4255319148936
Uruguay,Judo,29.857142857142858,-1970.142857142857
Uruguay,Modern Pentathlon,27.2,-1972.8
Uruguay,Rowing,24.568181818181817,-1975.4318181818182
Uruguay,Sailing,26.75,-1973.25
Uruguay,Shooting,40.142857142857146,-1959.857142857143
Uruguay,Swimming,18.91549295774648,-1981.0845070422536
Uruguay,Tennis,29.0,-1971.0
Uruguay,Water Polo,26.0,-1974.0
Uruguay,Weightlifting,24.75,-1975.25
Uzbekistan,Artistic Gymnastics,26.75,-1973.25
Uzbekistan,Athletics,25.554455445544555,-1974.4455445544554
Uzbekistan,Boxing,23.262295081967213,-1976.7377049180327
